tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820494788566847489,0,633,6972798,134489,2017-01-15 04:56:16
820446719150292993,0,2882,6972798,134489,2017-01-15 01:45:15
820314633777061888,3610,633,6972798,134489,2017-01-14 17:00:24
820078625395449857,21425,7020,6972798,134489,2017-01-14 01:22:35
820013781606658049,0,1324,6972798,134489,2017-01-13 21:04:55
819952236453363712,5767,1324,6972798,134489,2017-01-13 17:00:21
819924195358416896,13937,5414,6972798,134489,2017-01-13 15:08:56
819711362133872643,14565,3502,6972798,134489,2017-01-13 01:03:12
819588359383371776,10358,2199,6972797,134489,2017-01-12 16:54:26
819347104292290561,7821,1342,6972797,134489,2017-01-12 00:55:47
819238181065359361,2483,453,6972797,134489,2017-01-11 17:42:57
819227688460238848,25044,7479,6972797,134489,2017-01-11 17:01:16
819015337530290176,0,40943,6972798,134489,2017-01-11 02:57:27
819015331746349057,0,21120,6972798,134489,2017-01-11 02:57:26
819006400881917954,48855,21120,6972798,134489,2017-01-11 02:21:57
819004803107983360,93519,40943,6972798,134489,2017-01-11 02:15:36
818646164899774465,0,23317,6972798,134489,2017-01-10 02:30:30
818627210458333184,24053,8328,6972797,134489,2017-01-10 01:15:10
818614493328580609,10692,2888,6972797,134489,2017-01-10 00:24:38
818588835076603904,0,6888,6972797,134489,2017-01-09 22:42:41
818536468981415936,11846,2774,6972797,134489,2017-01-09 19:14:36
818307523543449600,0,9087,6972797,134489,2017-01-09 04:04:51
818259473185828864,11944,2548,6972797,134489,2017-01-09 00:53:55
818145370475810820,13325,2904,6972797,134489,2017-01-08 17:20:31
817908911860748288,5241,884,6972797,134489,2017-01-08 01:40:55
817827839487737858,56266,30337,6972797,134489,2017-01-07 20:18:46
817777686764523521,11597,2979,6972797,134489,2017-01-07 16:59:28
817536400337801217,12802,3396,6972797,134489,2017-01-07 01:00:41
817502432452313088,0,3800,6972797,134489,2017-01-06 22:45:43
817423860136083457,37194,16807,6972797,134489,2017-01-06 17:33:29
817415592588222464,6100,1079,6972797,134489,2017-01-06 17:00:38
817181837579653120,0,9542,6972797,134489,2017-01-06 01:31:47
817171292965273600,9460,2252,6972797,134489,2017-01-06 00:49:53
817120970343411712,13174,2929,6972797,134489,2017-01-05 21:29:55
817056546584727552,9286,1849,6972797,134489,2017-01-05 17:13:55
816829038950027264,0,5293,6972797,134489,2017-01-05 02:09:53
816816676327063552,10841,2285,6972797,134489,2017-01-05 01:20:46
816697700272001025,10633,2462,6972797,134489,2017-01-04 17:27:59
816450570814898180,33181,9087,6972797,134489,2017-01-04 01:05:59
816336735214911488,9344,2191,6972797,134489,2017-01-03 17:33:39
816091915477250048,9684,2412,6972797,134489,2017-01-03 01:20:49
816062466425819140,0,1176,6972797,134489,2017-01-02 23:23:48
816014286006976512,0,5954,6972797,134489,2017-01-02 20:12:21
815990720817401858,5424,1176,6972797,134489,2017-01-02 18:38:42
815966073409433600,24407,9542,6972797,134489,2017-01-02 17:00:46
815745968457060357,0,4630,6972797,134489,2017-01-02 02:26:09
815736392542261248,10684,2540,6972797,134489,2017-01-02 01:48:06
815639385530101762,8932,1844,6972797,134489,2017-01-01 19:22:38
815390420867969024,11226,4259,6972797,134489,2017-01-01 02:53:20
814986499976527872,8291,1450,6972797,134489,2016-12-31 00:08:17
814638523311648768,12253,3039,6972797,134489,2016-12-30 01:05:33
814578408554463233,0,6529,6972797,134489,2016-12-29 21:06:41
814530161257443328,9417,2080,6972797,134489,2016-12-29 17:54:58
814153002265309185,31227,9753,6972797,134489,2016-12-28 16:56:16
813944609378369540,0,3618,6972797,134489,2016-12-28 03:08:11
813910438903693312,10092,2113,6972797,134489,2016-12-28 00:52:25
813812741911748608,39486,15731,6972797,134489,2016-12-27 18:24:12
813800681631023104,9072,1978,6972797,134489,2016-12-27 17:36:16
813217897535406080,20324,8176,6972797,134489,2016-12-26 03:00:30
813202720496779264,9972,2017,6972797,134489,2016-12-26 02:00:11
813187593374461952,21581,4904,6972797,134489,2016-12-26 01:00:05
813172488309972993,10157,2160,6972797,134489,2016-12-26 00:00:03
813157409116065792,8421,2485,6972797,134489,2016-12-25 23:00:08
813142292504645637,9142,2645,6972797,134489,2016-12-25 22:00:04
813130366689148928,4853,497,6972797,134489,2016-12-25 21:12:41
813127251579564032,12903,3515,6972797,134489,2016-12-25 21:00:18
813112105746448384,11235,3097,6972797,134489,2016-12-25 20:00:07
813096984823349248,11441,4059,6972797,134489,2016-12-25 19:00:02
813081950185472002,10736,3110,6972797,134489,2016-12-25 18:00:17
813066809284972545,8643,2180,6972797,134489,2016-12-25 17:00:08
813051746834595840,22775,8216,6972797,134489,2016-12-25 16:00:16
812781120811126785,8229,2139,6972797,134489,2016-12-24 22:04:54
812747805718642688,0,7798,6972797,134489,2016-12-24 19:52:31
812709060537683968,7205,1606,6972797,134489,2016-12-24 17:18:34
812503143955202048,6614,1376,6972797,134489,2016-12-24 03:40:19
812466873996607488,8703,2165,6972797,134489,2016-12-24 01:16:12
812372279581671427,14888,4119,6972797,134489,2016-12-23 19:00:19
811985624773361665,7913,1581,6972797,134489,2016-12-22 17:23:53
811744202451197953,8213,1813,6972797,134489,2016-12-22 01:24:33
811647686436880384,6062,832,6972797,134489,2016-12-21 19:01:02
811627233043480576,13942,3520,6972797,134489,2016-12-21 17:39:46
811386762094317568,22753,7190,6972797,134489,2016-12-21 01:44:13
810984652412424192,5812,1606,6972797,134489,2016-12-19 23:06:23
810896069567610880,9843,2009,6972797,134489,2016-12-19 17:14:23
810657578271330305,11935,2960,6972797,134489,2016-12-19 01:26:42
810284430598270976,38638,12853,6972797,134489,2016-12-18 00:43:57
810254108431155201,15978,3771,6972797,134489,2016-12-17 22:43:27
809920764300447744,16853,4373,6972797,134489,2016-12-17 00:38:52
809808892968534016,0,5517,6972797,134489,2016-12-16 17:14:20
809448704142938112,7538,1654,6973474,134490,2016-12-15 17:23:04
809220051211603969,21713,6320,6972797,134489,2016-12-15 02:14:29
809084759137812480,14387,3941,6972797,134489,2016-12-14 17:16:53
808838249661788160,10996,3416,6972797,134489,2016-12-14 00:57:20
808733504066486276,8605,2434,6972797,134489,2016-12-13 18:01:07
808501579447930884,12290,2915,6972797,134489,2016-12-13 02:39:32
808344865868283904,46268,23317,6972797,134489,2016-12-12 16:16:49
808134635716833280,0,6709,6972797,134489,2016-12-12 02:21:26
808106460588765185,9489,2452,6972797,134489,2016-12-12 00:29:28
808001312164028416,13690,3963,6972797,134489,2016-12-11 17:31:39
807621403335917568,15879,4138,6972797,134489,2016-12-10 16:22:02
807106840509214720,122723,60957,6972797,134489,2016-12-09 06:17:20
807059379405148160,0,8257,6972797,134489,2016-12-09 03:08:45
807010152071229440,14184,4286,6972797,134489,2016-12-08 23:53:08
806629075125202948,81946,39320,6972797,134489,2016-12-07 22:38:52
806620845233815552,0,6205,6972797,134489,2016-12-07 22:06:10
806576416489959424,5272,2168,6972797,134489,2016-12-07 19:09:37
806542213899489280,11120,2666,6972797,134489,2016-12-07 16:53:43
806242860592926720,0,13162,6972797,134489,2016-12-06 21:04:11
806219024703037440,6982,1348,6972797,134489,2016-12-06 19:29:28
805958939288408065,0,6041,6972797,134489,2016-12-06 02:15:59
805932879469572096,8996,2134,6972797,134489,2016-12-06 00:32:26
805826884734976000,7166,2061,6972797,134489,2016-12-05 17:31:15
805823200554876929,0,9071,6972797,134489,2016-12-05 17:16:37
805520635690676224,6245,1859,6972797,134489,2016-12-04 21:14:20
805487436403003392,9549,2846,6972797,134489,2016-12-04 19:02:24
805207613751304193,8472,1909,6972797,134489,2016-12-04 00:30:29
804738756058218496,14969,4332,6972797,134489,2016-12-02 17:27:25
804475857670639616,6707,2265,6972797,134489,2016-12-02 00:02:45
804413760345620481,0,3614,6972797,134489,2016-12-01 19:56:00
804026241225523202,48620,18247,6972797,134489,2016-11-30 18:16:08
803773340896923648,10963,3111,6972797,134489,2016-11-30 01:31:12
803692223237865472,0,8359,6972797,134489,2016-11-29 20:08:52
803638050916102144,11978,4667,6972797,134489,2016-11-29 16:33:36
803380650405482500,8451,2088,6972797,134489,2016-11-28 23:30:47
803321560782307329,0,6007,6972797,134489,2016-11-28 19:35:59
803276597545603072,10937,2779,6972797,134489,2016-11-28 16:37:19
802952499103731712,9835,2257,6972797,134489,2016-11-27 19:09:28
802624713319034886,0,3290,6972797,134489,2016-11-26 21:26:58
802600418706604034,7758,1649,6972797,134489,2016-11-26 19:50:26
802572683846291456,9748,2822,6972797,134489,2016-11-26 18:00:13
802323869084381190,17724,6578,6972797,134489,2016-11-26 01:31:31
802265048156610565,6905,1523,6972797,134489,2016-11-25 21:37:47
802239329049477120,9887,2927,6972797,134489,2016-11-25 19:55:35
802185808107208704,0,303,6972797,134489,2016-11-25 16:22:55
801958328846974976,8427,1924,6972797,134489,2016-11-25 01:18:59
801854953262350336,1916,262,6972797,134489,2016-11-24 18:28:13
801538201127157760,8936,2315,6972797,134489,2016-11-23 21:29:33
801285448605831168,6608,935,6972797,134489,2016-11-23 04:45:12
801167903437357056,26752,6709,6972797,134489,2016-11-22 20:58:07
801127390143516673,0,4479,6972797,134489,2016-11-22 18:17:08
801115127852503040,8805,2351,6972797,134489,2016-11-22 17:28:25
800859414831898624,754,108,6972797,134489,2016-11-22 00:32:18
800855607700029440,0,1835,6972797,134489,2016-11-22 00:17:10
800751577355128832,11449,3119,6972797,134489,2016-11-21 17:23:47
800513324630806528,14331,3385,6972797,134489,2016-11-21 01:37:04
800459316964663297,10302,2416,6972797,134489,2016-11-20 22:02:27
800443802682937345,0,4870,6972797,134489,2016-11-20 21:00:48
800388270626521089,12161,3150,6972797,134489,2016-11-20 17:20:08
800188575492947969,0,4430,6972797,134489,2016-11-20 04:06:37
800141422401830912,16690,2882,6972797,134489,2016-11-20 00:59:15
800018252395122689,30976,14845,6972797,134489,2016-11-19 16:49:49
799774291445383169,0,5284,6972797,134489,2016-11-19 00:40:24
799757965289017345,9173,2433,6972797,134489,2016-11-18 23:35:32
799422933579902976,8776,2148,6972797,134489,2016-11-18 01:24:14
799308762079035393,0,6237,6972797,134489,2016-11-17 17:50:33
799297110730567681,10820,3126,6972797,134489,2016-11-17 17:04:16
799063482566066176,8820,2767,6972797,134489,2016-11-17 01:35:54
798933969379225600,14369,5046,6972797,134489,2016-11-16 17:01:16
798925684722855936,8095,1616,6972797,134489,2016-11-16 16:28:21
798705661114773508,0,7459,6972797,134489,2016-11-16 01:54:03
798701998996647937,0,8810,6972797,134489,2016-11-16 01:39:30
798697898615730177,0,7327,6972797,134489,2016-11-16 01:23:12
798694562394996736,0,5602,6972797,134489,2016-11-16 01:09:57
798686750113755136,0,2614,6972797,134489,2016-11-16 00:38:54
798682547630837760,0,5331,6972797,134489,2016-11-16 00:22:12
798673117451325440,0,6249,6972797,134489,2016-11-15 23:44:44
798665375516884993,0,4375,6972797,134489,2016-11-15 23:13:58
798644042770751489,0,2085,6972797,134489,2016-11-15 21:49:12
798628517273620480,0,2211,6972797,134489,2016-11-15 20:47:30
798585098161549313,0,6436,6972797,134489,2016-11-15 17:54:59
798576900688019456,0,6638,6972797,134489,2016-11-15 17:22:24
798340744599797760,0,3789,6972797,134489,2016-11-15 01:44:00
798209839306514432,11319,2869,6972797,134489,2016-11-14 17:03:50
797971864723324932,12717,3538,6972797,134489,2016-11-14 01:18:12
797545162159308800,15842,5459,6972797,134489,2016-11-12 21:02:38
797236660651966464,21823,7460,6972797,134489,2016-11-12 00:36:46
797165961484890113,249,31,6972797,134489,2016-11-11 19:55:50
796904159865868288,0,10041,6972797,134489,2016-11-11 02:35:32
796865951799083009,8370,2138,6972797,134489,2016-11-11 00:03:42
796759840936919040,12950,3443,6972797,134489,2016-11-10 17:02:03
796563435802726400,0,8240,6972797,134489,2016-11-10 04:01:37
796484825502875648,8274,1981,6972797,134489,2016-11-09 22:49:15
796387464403357696,12030,4689,6972797,134489,2016-11-09 16:22:22
796177847564038144,0,16123,6972797,134489,2016-11-09 02:29:25
796149749086875649,35341,16123,6972797,134489,2016-11-09 00:37:46
796125600683540480,5400,2010,6972797,134489,2016-11-08 23:01:49
796116448414461957,9919,2724,6972797,134489,2016-11-08 22:25:27
796080075804475393,9227,2605,6972797,134489,2016-11-08 20:00:55
796031486298386433,11790,4157,6972797,134489,2016-11-08 16:47:50
795464331001561088,54403,26838,6972797,134489,2016-11-07 03:14:10
795400264262053889,11023,3230,6972797,134489,2016-11-06 22:59:35
795076730285391872,17721,6105,6972797,134489,2016-11-06 01:33:58
794983741416415232,0,3806,6972797,134489,2016-11-05 19:24:28
794926597468000259,11217,2609,6972797,134489,2016-11-05 15:37:24
794355576146903043,0,11595,6972797,134489,2016-11-04 01:48:22
794332329137291264,10437,2976,6972797,134489,2016-11-04 00:15:59
794205286408003585,10053,3738,6972797,134489,2016-11-03 15:51:10
793962221541933056,18394,5517,6972797,134489,2016-11-02 23:45:19
793845145112371200,10050,2112,6972797,134489,2016-11-02 16:00:06
793614319594401792,0,3523,6972797,134489,2016-11-02 00:42:53
793601777308463104,8704,1843,6972797,134489,2016-11-01 23:53:02
793500921481273345,11676,2685,6972797,134489,2016-11-01 17:12:16
793286476301799424,26900,10356,6972797,134489,2016-11-01 03:00:09
793271401113350145,9423,2656,6972797,134489,2016-11-01 02:00:14
793256262322548741,21803,9372,6972797,134489,2016-11-01 01:00:05
793241302385262592,11498,3699,6972797,134489,2016-11-01 00:00:38
793226087023144960,10730,3221,6972797,134489,2016-10-31 23:00:11
793210959003287553,9747,3167,6972797,134489,2016-10-31 22:00:04
793195938047070209,16682,6330,6972797,134489,2016-10-31 21:00:23
793180763617361921,7552,2234,6972797,134489,2016-10-31 20:00:05
793165685325201412,10259,3130,6972797,134489,2016-10-31 19:00:10
793150605191548928,6744,1924,6972797,134489,2016-10-31 18:00:14
793135492858580992,7045,2795,6972797,134489,2016-10-31 17:00:11
793120401413079041,13852,4387,6972797,134489,2016-10-31 16:00:13
792913359805018113,15670,4522,6972797,134489,2016-10-31 02:17:31
792883833364439040,12344,4809,6972797,134489,2016-10-31 00:20:11
792773781206999040,8025,1889,6972797,134489,2016-10-30 17:02:53
792394556390137856,14736,4828,6972797,134489,2016-10-29 15:55:58
792050063153438720,7839,2021,6972797,134489,2016-10-28 17:07:05
791821351946420224,0,23660,6972797,134489,2016-10-28 01:58:16
791784077045166082,0,10894,6972797,134489,2016-10-27 23:30:09
791780927877898241,0,4273,6972797,134489,2016-10-27 23:17:38
791774931465953280,49241,25014,6972797,134489,2016-10-27 22:53:48
791672322847637504,12824,3523,6972797,134489,2016-10-27 16:06:04
791406955684368384,14342,4630,6972797,134489,2016-10-26 22:31:36
791312159183634433,9590,2857,6972797,134489,2016-10-26 16:14:55
791026214425268224,0,4649,6972798,134489,2016-10-25 21:18:40
790987426131050500,10811,2404,6972798,134489,2016-10-25 18:44:32
790946055508652032,18130,5293,6972798,134489,2016-10-25 16:00:09
790723298204217344,0,2611,6972798,134489,2016-10-25 01:14:59
790698755171364864,8946,2142,6972798,134489,2016-10-24 23:37:28
790581949425475584,22573,8062,6972798,134489,2016-10-24 15:53:19
790337589677002753,8539,2102,6972798,134489,2016-10-23 23:42:19
790277117346975746,13710,3618,6972798,134489,2016-10-23 19:42:02
790227638568808452,0,4027,6972798,134489,2016-10-23 16:25:25
789986466051088384,10099,2611,6972798,134489,2016-10-23 00:27:05
789960241177853952,0,4679,6972798,134489,2016-10-22 22:42:52
789903600034189313,11358,4657,6972798,134489,2016-10-22 18:57:48
789628658055020548,8218,1999,6972798,134489,2016-10-22 00:45:17
789599242079838210,7400,2177,6972798,134489,2016-10-21 22:48:24
789530877013393408,12844,3806,6972798,134489,2016-10-21 18:16:44
789314372632018944,9402,2595,6972798,134489,2016-10-21 03:56:25
789280767834746880,0,5578,6972798,134489,2016-10-21 01:42:53
789268448748703744,9945,2914,6972798,134489,2016-10-21 00:53:56
789137962068021249,10599,3138,6972798,134489,2016-10-20 16:15:26
788908386943430656,29875,13951,6972798,134489,2016-10-20 01:03:11
788765914992902144,29951,11595,6972798,134489,2016-10-19 15:37:03
788552643979468800,0,8136,6972798,134489,2016-10-19 01:29:35
788412144018661376,17009,5962,6972798,134489,2016-10-18 16:11:17
788178268662984705,7890,2387,6972798,134489,2016-10-18 00:41:57
788150585577050112,6709,1462,6972798,134489,2016-10-17 22:51:57
788070120937619456,0,3836,6972798,134489,2016-10-17 17:32:13
788039637453406209,6705,1490,6972798,134489,2016-10-17 15:31:05
787810552592695296,9467,3432,6972798,134489,2016-10-17 00:20:47
787717603741622272,11135,3126,6972798,134489,2016-10-16 18:11:26
787397959788929025,11822,3187,6972798,134489,2016-10-15 21:01:17
787322443945877504,8508,1963,6972798,134489,2016-10-15 16:01:13
787111942498508800,0,7538,6972798,134489,2016-10-15 02:04:45
786963064373534720,28992,9006,6972798,134489,2016-10-14 16:13:10
786729988674449408,0,2727,6972798,134489,2016-10-14 00:47:00
786709082849828864,19844,6833,6972798,134489,2016-10-13 23:23:56
786664955043049472,11642,2885,6972799,134489,2016-10-13 20:28:35
786595970293370880,10261,3489,6972799,134489,2016-10-13 15:54:28
786363235746385920,11900,3943,6972799,134489,2016-10-13 00:29:39
786286427768250368,8701,3223,6972799,134489,2016-10-12 19:24:27
786233965241827333,16715,5380,6972800,134489,2016-10-12 15:55:59
786051337297522688,1567,174,6972800,134489,2016-10-12 03:50:17
786036967502913536,0,7939,6972800,134489,2016-10-12 02:53:11
785927819176054784,12396,3544,6972801,134489,2016-10-11 19:39:28
785872687017132033,7289,2056,6972801,134489,2016-10-11 16:00:24
785639753186217984,8521,2486,6972801,134489,2016-10-11 00:34:48
785533386513321988,9941,2263,6972801,134489,2016-10-10 17:32:08
785515384317313025,6648,1421,6972801,134489,2016-10-10 16:20:36
785264754247995392,7917,1846,6972801,134489,2016-10-09 23:44:41
785170936622350336,13191,5464,6972801,134489,2016-10-09 17:31:53
784826020293709826,11068,3614,6972801,134489,2016-10-08 18:41:19
784517518371221505,9781,2852,6972801,134489,2016-10-07 22:15:26
784431430411685888,6201,1438,6972801,134489,2016-10-07 16:33:21
784183165795655680,21937,9071,6972801,134489,2016-10-07 00:06:50
784057939640352768,32602,12544,6972801,134489,2016-10-06 15:49:14
783839966405230592,32775,12146,6972801,134489,2016-10-06 01:23:05
783821107061198850,8015,2209,6972801,134489,2016-10-06 00:08:09
783695101801398276,11367,3611,6972801,134489,2016-10-05 15:47:27
783466772167098368,9221,2531,6972801,134489,2016-10-05 00:40:09
783391753726550016,18408,6198,6972801,134489,2016-10-04 19:42:03
783347506784731136,0,6305,6972801,134489,2016-10-04 16:46:14
783334639985389568,31847,13162,6972801,134489,2016-10-04 15:55:06
783085703974514689,8864,2489,6972801,134489,2016-10-03 23:25:55
782969140009107456,26294,8257,6972801,134489,2016-10-03 15:42:44
782747134529531904,8119,1566,6972801,134489,2016-10-03 01:00:34
782722598790725632,18789,6041,6972801,134489,2016-10-02 23:23:04
782598640137187329,8476,2109,6972801,134489,2016-10-02 15:10:30
782305867769217024,18143,6240,6972801,134489,2016-10-01 19:47:08
782021823840026624,0,7002,6972801,134489,2016-10-01 00:58:26
781955203444699136,12079,3773,6972801,134489,2016-09-30 20:33:43
781661882474196992,11368,3040,6972801,134489,2016-09-30 01:08:10
781655249211752448,4363,1255,6972801,134489,2016-09-30 00:41:48
781524693396357120,22583,6205,6972801,134489,2016-09-29 16:03:01
781308096455073793,7767,2859,6972801,134489,2016-09-29 01:42:20
781251288990355457,9187,2357,6972801,134489,2016-09-28 21:56:36
781163403222056960,10626,3052,6972801,134489,2016-09-28 16:07:23
780931614150983680,23550,8240,6972801,134489,2016-09-28 00:46:20
780858289093574656,7819,2234,6972801,134489,2016-09-27 19:54:58
780800785462489090,6005,1456,6972801,134489,2016-09-27 16:06:28
780601303617732608,13156,3730,6972801,134489,2016-09-27 02:53:48
780543529827336192,6851,1947,6972801,134489,2016-09-26 23:04:13
780496263422808064,0,4169,6972801,134489,2016-09-26 19:56:24
780476555013349377,0,132,6972801,134489,2016-09-26 18:38:05
780459368902959104,5748,1190,6972801,134489,2016-09-26 17:29:48
780192070812196864,9476,2512,6972801,134489,2016-09-25 23:47:39
780092040432480260,0,2578,6972801,134489,2016-09-25 17:10:10
780074436359819264,13336,5601,6972801,134489,2016-09-25 16:00:13
779834332596887552,20704,7939,6972801,134489,2016-09-25 00:06:08
779377524342161408,9600,3489,6972801,134489,2016-09-23 17:50:56
779124354206535695,0,20610,6972801,134489,2016-09-23 01:04:56
779123168116150273,12834,4086,6972801,134489,2016-09-23 01:00:13
779056095788752897,16096,5075,6972801,134489,2016-09-22 20:33:42
778990705243029504,21779,8166,6972801,134489,2016-09-22 16:13:51
778774459159379968,0,11160,6972801,134489,2016-09-22 01:54:34
778764940568104960,933,409,6972801,134489,2016-09-22 01:16:45
778748913645780993,7503,1495,6972801,134489,2016-09-22 00:13:04
778650543019483137,6280,1676,6972801,134489,2016-09-21 17:42:10
778624900596654080,5058,1134,6972801,134489,2016-09-21 16:00:17
778408200802557953,14814,4874,6972801,134489,2016-09-21 01:39:11
778396591732486144,0,13712,6972801,134489,2016-09-21 00:53:04
778383385161035776,6352,1228,6972801,134489,2016-09-21 00:00:35
778286810187399168,11271,3702,6972801,134489,2016-09-20 17:36:50
778039087836069888,9202,2956,6972801,134489,2016-09-20 01:12:28
778027034220126208,7133,1817,6972801,134489,2016-09-20 00:24:34
777953400541634568,0,3939,6972801,134489,2016-09-19 19:31:59
777885040357281792,6902,1837,6972801,134489,2016-09-19 15:00:20
777684233540206592,12209,3290,6972801,134489,2016-09-19 01:42:24
777641927919427584,0,4770,6972801,134489,2016-09-18 22:54:18
777621514455814149,9517,2791,6972801,134489,2016-09-18 21:33:11
777189768882946048,15546,4833,6972801,134489,2016-09-17 16:57:35
776819012571455488,0,15333,6972801,134489,2016-09-16 16:24:19
776813020089548800,5307,1352,6972801,134489,2016-09-16 16:00:31
776477788987613185,9627,3139,6972801,134489,2016-09-15 17:48:25
776249906839351296,0,10254,6972801,134489,2016-09-15 02:42:54
776218204058357768,32592,17849,6972801,134489,2016-09-15 00:36:55
776201521193218049,10417,2815,6972801,134489,2016-09-14 23:30:38
776113305656188928,12749,4870,6972801,134489,2016-09-14 17:40:06
776088319444877312,1994,171,6972802,134489,2016-09-14 16:00:49
775898661951791106,0,17293,6972802,134489,2016-09-14 03:27:11
775842724423557120,12722,2999,6972802,134489,2016-09-13 23:44:54
775733305207554048,15027,4479,6972802,134489,2016-09-13 16:30:07
775729183532220416,14018,5118,6972802,134489,2016-09-13 16:13:44
775364825476165632,8071,3339,6972802,134489,2016-09-12 16:05:54
775350846108426240,11017,4382,6972802,134489,2016-09-12 15:10:21
775085132600442880,16880,5284,6972802,134489,2016-09-11 21:34:30
774757898236878852,9257,1972,6972802,134489,2016-09-10 23:54:11
774639387460112384,7285,1946,6972802,134489,2016-09-10 16:03:16
774314403806253056,23614,6237,6972802,134489,2016-09-09 18:31:54
773985732834758656,11654,4343,6972802,134489,2016-09-08 20:45:53
773922284943896577,6932,1928,6972802,134489,2016-09-08 16:33:46
773704687002451968,7146,1829,6972802,134489,2016-09-08 02:09:06
773670353721753600,5772,1447,6972802,134489,2016-09-07 23:52:41
773547596996571136,23923,6888,6972802,134489,2016-09-07 15:44:53
773336787167145985,0,5697,6972802,134489,2016-09-07 01:47:12
773308824254029826,25184,8332,6972802,134489,2016-09-06 23:56:05
773247561583001600,10178,3578,6972802,134489,2016-09-06 19:52:39
773191612633579521,10829,4589,6972802,134489,2016-09-06 16:10:20
772877495989305348,9314,4334,6972802,134489,2016-09-05 19:22:09
772826264096874500,8651,2593,6972802,134489,2016-09-05 15:58:34
772615324260794368,0,3756,6972802,134489,2016-09-05 02:00:22
772581559778025472,7016,1889,6972802,134489,2016-09-04 23:46:12
772193107915964416,6513,1545,6972802,134489,2016-09-03 22:02:38
772152991789019136,4093,1256,6972802,134489,2016-09-03 19:23:13
772117678702071809,4061,815,6972802,134489,2016-09-03 17:02:54
772114945936949249,2934,525,6972802,134489,2016-09-03 16:52:02
772102971039580160,4344,1031,6972802,134489,2016-09-03 16:04:27
771908950375665664,7118,2114,6972802,134489,2016-09-03 03:13:29
771770456517009408,13017,3789,6972802,134489,2016-09-02 18:03:10
771500966810099713,8953,2917,6972802,134489,2016-09-02 00:12:18
771380798096281600,11416,5697,6972802,134489,2016-09-01 16:14:48
771171053431250945,0,8419,6972802,134489,2016-09-01 02:21:21
771136648247640064,9962,3253,6972802,134489,2016-09-01 00:04:38
771102124360998913,6734,1601,6972802,134489,2016-08-31 21:47:27
771014301343748096,7450,1839,6972802,134489,2016-08-31 15:58:28
771004394259247104,0,246,6972802,134489,2016-08-31 15:19:06
770787852854652928,5370,1366,6972802,134489,2016-08-31 00:58:39
770772759874076672,5620,1573,6972802,134489,2016-08-30 23:58:40
770743923962707968,0,50747,6972802,134489,2016-08-30 22:04:05
770655142660169732,7936,1942,6972802,134489,2016-08-30 16:11:18
770414278348247044,6806,2295,6972802,134489,2016-08-30 00:14:12
770293558247038976,6749,1659,6972802,134489,2016-08-29 16:14:30
770093767776997377,0,3388,6972802,134489,2016-08-29 03:00:36
770069151037685760,8200,2565,6972802,134489,2016-08-29 01:22:47
769940425801170949,34077,10750,6972802,134489,2016-08-28 16:51:16
769695466921623552,6919,1855,6972802,134489,2016-08-28 00:37:54
769335591808995329,0,8548,6972802,134489,2016-08-27 00:47:53
769212283578875904,5840,1911,6972802,134489,2016-08-26 16:37:54
768970937022709760,15599,7285,6972802,134489,2016-08-26 00:38:52
768909767477751808,0,3011,6972802,134489,2016-08-25 20:35:48
768855141948723200,4544,994,6972802,134489,2016-08-25 16:58:45
768609597686943744,4462,1343,6972802,134489,2016-08-25 00:43:02
768596291618299904,5439,1417,6972802,134489,2016-08-24 23:50:10
768554158521745409,0,6487,6972802,134489,2016-08-24 21:02:45
768473857036525572,14718,3814,6972803,134489,2016-08-24 15:43:39
768193404517830656,11818,3939,6972803,134489,2016-08-23 21:09:14
767884188863397888,5141,1567,6972803,134489,2016-08-23 00:40:31
767754930266464257,17353,6007,6972803,134489,2016-08-22 16:06:54
767500508068192258,8088,2595,6972804,134489,2016-08-21 23:15:55
767191397493538821,13294,4251,6972804,134489,2016-08-21 02:47:37
767122157629476866,10936,3171,6972804,134489,2016-08-20 22:12:29
766864461642756096,0,6301,6972804,134489,2016-08-20 05:08:29
766793450729734144,5498,1516,6972805,134489,2016-08-20 00:26:19
766714921925144576,2804,427,6972805,134489,2016-08-19 19:14:16
766693177336135680,4363,877,6972805,134489,2016-08-19 17:47:52
766423258543644672,6514,1769,6972805,134489,2016-08-18 23:55:18
766313316352462849,7332,2100,6972805,134489,2016-08-18 16:38:26
766078092750233600,0,2884,6972805,134489,2016-08-18 01:03:45
766069199026450432,4631,970,6972805,134489,2016-08-18 00:28:24
766008592277377025,4042,551,6972805,134489,2016-08-17 20:27:34
765719909049503744,7813,2393,6972805,134489,2016-08-17 01:20:27
765669560888528897,5612,1357,6972805,134489,2016-08-16 22:00:23
765395769549590528,28478,3764,6972805,134489,2016-08-16 03:52:26
765371061932261376,7657,2390,6972805,134489,2016-08-16 02:14:15
765222098633691136,12569,3756,6972805,134489,2016-08-15 16:22:20
764857477905154048,6932,1962,6972805,134489,2016-08-14 16:13:27
764259802650378240,6543,1692,6972805,134489,2016-08-13 00:38:30
763956972077010945,796,59,6972805,134489,2016-08-12 04:35:10
763837565564780549,13653,4649,6972805,134489,2016-08-11 20:40:41
763183847194451968,5860,1650,6972806,134489,2016-08-10 01:23:03
763167063695355904,0,3358,6972806,134489,2016-08-10 00:16:21
763103485927849985,7952,2526,6972806,134489,2016-08-09 20:03:43
762699858130116608,13176,4027,6972806,134489,2016-08-08 17:19:51
